user_id,age,city_tier,signup_date,card_activated,upi_linked,referral_used
U1674,21,Tier 1,2024-12-01,0,0,0
U1675,21,Tier 1,2024-10-21,1,1,1
U1676,17,Tier 3,2024-02-17,1,1,0
U1677,14,Tier 2,2024-09-29,1,1,1
U1678,18,Tier 1,2024-01-27,1,1,0
U1679,15,Tier 2,2024-01-10,1,1,0
U1680,20,Tier 2,2024-11-20,1,1,1
U1681,17,Tier 2,2024-05-16,1,0,0
U1682,24,Tier 1,2024-10-24,1,1,0
U1683,20,Tier 3,2024-04-06,1,1,0
U1684,22,Tier 1,2024-05-12,1,0,1
U1685,15,Tier 2,2024-03-18,0,1,1
U1686,22,Tier 1,2024-04-28,1,1,1
U1687,23,Tier 1,2024-01-18,1,1,1
U1688,18,Tier 1,2024-04-21,0,1,0
U1689,19,Tier 2,2024-05-13,1,1,0
U1690,21,Tier 1,2024-02-26,0,1,1
U1691,15,Tier 3,2024-05-17,1,0,0
U1692,18,Tier 1,2024-10-17,1,1,0
U1693,18,Tier 2,2024-05-04,0,0,1
U1694,15,Tier 3,2024-10-15,0,1,1
U1695,17,Tier 2,2024-12-21,1,0,1
U1696,14,Tier 2,2024-06-11,1,1,0
U1697,13,Tier 2,2024-01-11,1,1,0
U1698,15,Tier 1,2024-12-21,0,1,0
U1699,24,Tier 3,2024-02-01,0,1,1
U1700,19,Tier 1,2024-07-02,1,1,0
U1701,24,Tier 2,2024-04-07,1,0,1
U1702,18,Tier 2,2024-10-01,1,1,0
U1703,17,Tier 1,2024-09-15,1,1,0
U1704,18,Tier 1,2024-09-22,1,1,1
U1705,18,Tier 2,2024-01-27,1,0,0
U1706,14,Tier 3,2024-12-21,1,1,0
U1707,20,Tier 3,2024-02-09,0,0,0
U1708,16,Tier 2,2024-12-06,0,0,1
U1709,19,Tier 2,2024-07-23,1,1,0
U1710,20,Tier 3,2024-12-24,1,1,0
U1711,15,Tier 1,2024-08-10,0,0,0
U1712,14,Tier 1,2024-03-12,1,1,1
U1713,21,Tier 2,2024-05-07,0,1,0
U1714,18,Tier 3,2024-01-08,1,0,1
U1715,14,Tier 3,2024-02-25,1,0,0
U1716,25,Tier 2,2024-09-09,1,0,1
U1717,14,Tier 1,2024-02-23,1,1,1
U1718,20,Tier 2,2024-06-17,0,1,0
U1719,25,Tier 1,2024-10-26,1,1,0
U1720,16,Tier 1,2024-01-02,1,1,0
U1721,15,Tier 3,2024-08-25,1,1,0
U1722,15,Tier 1,2024-08-11,0,1,1
U1723,17,Tier 3,2024-12-29,1,1,1
U1724,14,Tier 2,2024-01-18,1,0,0
U1725,20,Tier 2,2024-01-03,1,0,1
U1726,14,Tier 1,2024-08-08,1,0,0
U1727,18,Tier 1,2024-02-07,1,1,0
U1728,25,Tier 1,2024-12-29,0,1,0
U1729,22,Tier 3,2024-02-05,1,0,0
U1730,19,Tier 3,2024-04-09,1,1,1
U1731,17,Tier 2,2024-05-18,0,1,0
U1732,20,Tier 1,2024-10-04,1,1,0
U1733,19,Tier 3,2024-10-12,1,1,0
U1734,18,Tier 1,2024-10-26,1,1,0
U1735,15,Tier 1,2024-01-31,1,0,0
U1736,23,Tier 2,2024-12-07,0,0,0
U1737,18,Tier 3,2024-01-27,1,1,1
U1738,15,Tier 1,2024-11-30,1,1,0
U1739,17,Tier 1,2024-03-01,0,0,1
U1740,18,Tier 3,2024-02-27,1,1,1
U1741,22,Tier 1,2024-11-15,1,1,1
U1742,21,Tier 1,2024-12-14,1,0,1
U1743,21,Tier 2,2024-04-29,1,0,1
U1744,13,Tier 3,2024-09-01,0,0,0
U1745,18,Tier 2,2024-05-09,0,1,1
U1746,18,Tier 3,2024-10-07,1,1,0
U1747,13,Tier 2,2024-03-09,1,0,1
U1748,16,Tier 1,2024-04-22,1,1,0
U1749,21,Tier 3,2024-06-20,1,0,1
U1750,15,Tier 2,2024-02-18,1,1,1
U1751,19,Tier 1,2024-01-03,1,0,1
U1752,16,Tier 2,2024-12-11,0,1,0
U1753,13,Tier 1,2024-03-05,0,1,0
U1754,16,Tier 1,2024-06-06,1,1,1
U1755,24,Tier 1,2024-04-27,1,1,1
U1756,21,Tier 2,2024-08-08,1,1,1
U1757,24,Tier 3,2024-06-30,0,1,0
U1758,18,Tier 2,2024-08-02,0,0,0
U1759,14,Tier 3,2024-10-16,0,1,1
U1760,19,Tier 1,2024-07-10,1,1,1
U1761,18,Tier 1,2024-04-18,0,1,0
U1762,22,Tier 1,2024-03-07,1,0,1
U1763,14,Tier 1,2024-08-29,1,1,0
U1764,18,Tier 1,2024-10-08,1,1,1
U1765,15,Tier 3,2024-01-19,1,0,0
U1766,17,Tier 3,2024-11-17,1,1,0
U1767,21,Tier 3,2024-02-04,1,1,0
U1768,18,Tier 1,2024-11-09,1,1,0
U1769,17,Tier 3,2024-12-01,1,0,0
U1770,18,Tier 1,2024-05-23,1,1,0
U1771,18,Tier 1,2024-04-29,1,0,1
U1772,21,Tier 3,2024-02-02,1,0,0
U1773,23,Tier 2,2024-12-23,1,1,0
U1774,24,Tier 1,2024-06-01,1,0,0
U1775,21,Tier 2,2024-12-02,0,1,1
U1776,17,Tier 1,2024-09-19,1,1,0
U1777,20,Tier 2,2024-12-02,1,1,0
U1778,18,Tier 2,2024-05-24,1,0,0
U1779,16,Tier 3,2024-08-26,0,1,1
U1780,22,Tier 1,2024-06-14,0,1,1
U1781,13,Tier 1,2024-05-05,1,1,1
U1782,23,Tier 2,2024-09-02,1,1,0
U1783,18,Tier 2,2024-01-06,0,1,0
U1784,20,Tier 1,2024-08-16,0,1,0
U1785,20,Tier 2,2024-04-24,0,1,0
U1786,23,Tier 3,2024-10-03,0,1,0
U1787,20,Tier 3,2024-01-20,0,1,0
U1788,19,Tier 3,2024-01-28,1,1,0
U1789,14,Tier 3,2024-01-02,1,0,0
U1790,19,Tier 2,2024-03-16,1,0,0
U1791,15,Tier 3,2024-12-11,0,1,0
U1792,21,Tier 1,2024-09-09,1,1,1
U1793,19,Tier 1,2024-02-20,0,0,1
U1794,20,Tier 1,2024-09-14,1,0,0
U1795,13,Tier 2,2024-06-11,1,1,0
U1796,14,Tier 1,2024-06-11,0,1,0
U1797,20,Tier 3,2024-01-14,1,1,1
U1798,14,Tier 1,2024-08-11,1,1,0
U1799,14,Tier 1,2024-08-16,1,1,0
U1800,13,Tier 2,2024-02-07,1,0,0
U1801,24,Tier 1,2024-09-19,1,1,0
U1802,21,Tier 1,2024-04-25,1,1,0
U1803,17,Tier 1,2024-02-07,1,0,0
U1804,17,Tier 2,2024-11-18,0,0,0
U1805,17,Tier 2,2024-01-21,0,0,1
U1806,21,Tier 3,2024-07-09,1,0,1
U1807,20,Tier 2,2024-05-15,0,1,1
U1808,15,Tier 2,2024-02-11,1,0,1
U1809,15,Tier 1,2024-10-24,1,0,1
U1810,14,Tier 1,2024-10-16,1,1,1
U1811,20,Tier 3,2024-01-05,0,1,1
U1812,21,Tier 1,2024-03-25,0,1,1
U1813,16,Tier 1,2024-04-02,1,0,1
U1814,13,Tier 3,2024-11-25,1,1,1
U1815,14,Tier 2,2024-12-01,1,1,0
U1816,24,Tier 1,2024-06-09,1,1,0
U1817,17,Tier 1,2024-03-16,1,1,1
U1818,21,Tier 3,2024-01-13,1,1,0
U1819,20,Tier 3,2024-03-12,0,1,0
U1820,17,Tier 2,2024-01-11,1,0,0
U1821,16,Tier 2,2024-02-14,0,1,1
U1822,15,Tier 2,2024-06-29,0,1,0
U1823,19,Tier 3,2024-06-19,1,1,1
U1824,21,Tier 3,2024-01-19,0,1,1
U1825,20,Tier 1,2024-10-19,0,1,1
U1826,19,Tier 3,2024-07-29,1,1,1
U1827,13,Tier 1,2024-08-13,1,1,0
U1828,24,Tier 1,2024-02-05,0,1,0
U1829,21,Tier 2,2024-11-27,1,1,0
U1830,17,Tier 2,2024-01-28,1,1,1
U1831,24,Tier 3,2024-06-10,1,1,1
U1832,19,Tier 1,2024-12-04,0,1,1
U1833,19,Tier 2,2024-05-05,0,1,1
U1834,21,Tier 3,2024-10-02,0,0,0
U1835,22,Tier 3,2024-09-01,1,0,0
U1836,20,Tier 1,2024-04-11,1,1,0
U1837,15,Tier 1,2024-05-07,1,1,0
U1838,17,Tier 2,2024-07-09,0,1,0
U1839,23,Tier 1,2024-02-18,1,1,1
U1840,16,Tier 3,2024-07-07,1,0,0
U1841,17,Tier 3,2024-12-20,1,0,0
U1842,18,Tier 1,2024-10-29,1,0,0
U1843,18,Tier 1,2024-08-13,0,0,0
U1844,19,Tier 1,2024-03-11,0,0,1
U1845,24,Tier 3,2024-02-09,0,1,0
U1846,16,Tier 1,2024-03-19,1,1,0
U1847,15,Tier 2,2024-10-30,0,0,0
U1848,15,Tier 2,2024-03-27,0,1,0
U1849,23,Tier 2,2024-12-29,1,1,1
U1850,20,Tier 1,2024-10-15,0,1,0
U1851,16,Tier 1,2024-12-23,1,0,1
U1852,22,Tier 3,2024-08-22,0,1,1
U1853,22,Tier 3,2024-05-16,0,1,0
U1854,22,Tier 3,2024-11-25,0,0,1
U1855,23,Tier 1,2024-06-24,1,0,0
U1856,16,Tier 1,2024-06-07,1,0,0
U1857,21,Tier 2,2024-03-26,1,1,1
U1858,18,Tier 1,2024-09-26,1,1,0
U1859,22,Tier 3,2024-11-26,0,0,0
U1860,21,Tier 2,2024-12-11,0,1,1
U1861,21,Tier 1,2024-10-24,0,1,0
U1862,20,Tier 3,2024-07-26,1,1,0
U1863,15,Tier 3,2024-12-21,0,1,0
U1864,19,Tier 1,2024-06-17,0,1,0
U1865,25,Tier 2,2024-07-21,0,1,0
U1866,23,Tier 1,2024-04-15,1,1,0
U1867,13,Tier 1,2024-04-27,1,0,0
U1868,15,Tier 1,2024-09-09,1,1,1
U1869,15,Tier 2,2024-03-29,1,1,0
U1870,21,Tier 3,2024-09-09,1,1,1
U1871,22,Tier 2,2024-11-30,0,1,0
U1872,16,Tier 1,2024-06-13,1,0,0
U1873,18,Tier 2,2024-05-23,1,1,0
U1874,22,Tier 1,2024-04-09,1,0,1
U1875,21,Tier 3,2024-06-01,0,1,0
U1876,19,Tier 2,2024-05-02,0,1,1
U1877,19,Tier 1,2024-12-12,0,1,0
U1878,18,Tier 1,2024-03-05,1,1,0
U1879,17,Tier 3,2024-12-15,1,1,0
U1880,19,Tier 1,2024-01-31,0,1,1
U1881,20,Tier 3,2024-03-10,1,1,0
U1882,22,Tier 1,2024-05-12,1,0,0
U1883,20,Tier 1,2024-05-31,1,0,0
U1884,21,Tier 2,2024-06-16,1,1,0
U1885,15,Tier 3,2024-08-19,0,1,1
U1886,18,Tier 3,2024-06-14,1,1,0
U1887,13,Tier 1,2024-07-22,1,0,0
U1888,16,Tier 1,2024-10-06,1,1,0
U1889,21,Tier 1,2024-01-25,1,1,0
U1890,25,Tier 2,2024-06-16,1,1,1
U1891,14,Tier 2,2024-04-04,0,1,0
U1892,18,Tier 3,2024-05-17,1,1,1
U1893,21,Tier 3,2024-01-09,1,1,0
U1894,16,Tier 1,2024-06-02,1,0,0
U1895,19,Tier 2,2024-06-19,1,0,0
U1896,21,Tier 3,2024-10-25,1,1,0
U1897,19,Tier 3,2024-05-20,1,1,1
U1898,15,Tier 1,2024-05-13,0,1,1
U1899,17,Tier 1,2024-09-26,0,0,1
U1900,21,Tier 2,2024-06-04,1,0,1
U1901,19,Tier 1,2024-09-03,1,1,0
U1902,13,Tier 1,2024-09-06,0,1,1
U1903,21,Tier 1,2024-05-04,0,1,0
U1904,13,Tier 2,2024-03-01,1,1,0
U1905,21,Tier 1,2024-11-01,0,1,0
U1906,16,Tier 1,2024-03-31,0,0,0
U1907,24,Tier 1,2024-09-15,0,1,1
U1908,17,Tier 3,2024-03-14,1,1,1
U1909,17,Tier 3,2024-01-21,1,0,1
U1910,15,Tier 2,2024-11-07,1,1,0
U1911,17,Tier 2,2024-03-23,0,0,0
U1912,22,Tier 3,2024-05-22,1,1,1
U1913,25,Tier 1,2024-04-10,1,0,0
U1914,17,Tier 1,2024-09-19,0,1,1
U1915,18,Tier 1,2024-09-10,0,1,0
U1916,21,Tier 1,2024-01-05,0,1,0
U1917,23,Tier 1,2024-07-13,0,1,0
U1918,19,Tier 3,2024-08-10,0,1,0
U1919,18,Tier 2,2024-02-14,1,0,0
U1920,18,Tier 2,2024-11-12,0,0,0
U1921,20,Tier 3,2024-01-30,0,1,1
U1922,13,Tier 1,2024-05-29,1,1,0
U1923,19,Tier 1,2024-06-10,1,0,0
U1924,17,Tier 2,2024-08-15,0,0,1
U1925,21,Tier 2,2024-11-17,1,1,0
U1926,14,Tier 1,2024-05-16,0,0,1
U1927,19,Tier 2,2024-08-09,1,1,1
U1928,18,Tier 2,2024-07-24,1,1,0
U1929,20,Tier 2,2024-08-31,1,1,0
U1930,14,Tier 2,2024-05-26,1,0,1
U1931,19,Tier 1,2024-12-26,0,1,0
U1932,19,Tier 1,2024-06-05,1,1,0
U1933,19,Tier 2,2024-08-30,1,1,1
U1934,19,Tier 1,2024-07-09,1,1,0
U1935,20,Tier 3,2024-07-04,1,1,0
U1936,21,Tier 2,2024-11-26,1,1,1
U1937,16,Tier 1,2024-12-05,0,1,0
U1938,22,Tier 3,2024-11-20,1,1,1
U1939,18,Tier 2,2024-09-04,1,0,0
U1940,14,Tier 1,2024-11-23,1,1,0
U1941,14,Tier 3,2024-12-29,1,0,1
U1942,17,Tier 3,2024-03-02,1,1,0
U1943,21,Tier 2,2024-11-11,1,1,0
U1944,20,Tier 1,2024-03-13,0,1,1
U1945,21,Tier 2,2024-04-07,0,1,0
U1946,19,Tier 3,2024-01-09,0,1,1
U1947,18,Tier 1,2024-03-31,1,0,0
U1948,15,Tier 1,2024-10-07,1,0,0
U1949,17,Tier 3,2024-09-11,1,1,0
U1950,18,Tier 1,2024-06-08,0,1,0
U1951,14,Tier 3,2024-05-24,0,0,0
U1952,16,Tier 2,2024-10-31,1,1,0
U1953,19,Tier 2,2024-06-17,1,1,0
U1954,21,Tier 1,2024-08-13,0,0,0
U1955,25,Tier 3,2024-03-26,0,0,0
U1956,23,Tier 1,2024-10-23,0,1,1
U1957,20,Tier 2,2024-11-08,0,1,0
U1958,18,Tier 2,2024-08-28,0,1,0
U1959,20,Tier 2,2024-03-28,1,0,0
U1960,21,Tier 3,2024-09-26,0,0,0
U1961,14,Tier 2,2024-03-27,0,1,1
U1962,18,Tier 1,2024-05-18,0,0,0
U1963,22,Tier 3,2024-01-06,1,0,1
U1964,17,Tier 2,2024-05-10,1,1,0
U1965,19,Tier 1,2024-09-10,1,0,0
U1966,19,Tier 1,2024-07-30,1,1,0
U1967,15,Tier 3,2024-05-07,0,1,0
U1968,17,Tier 1,2024-10-14,1,1,0
U1969,17,Tier 2,2024-01-07,1,0,0
U1970,13,Tier 2,2024-10-04,0,1,0
U1971,13,Tier 1,2024-03-02,1,1,1
U1972,22,Tier 2,2024-07-17,1,0,0
U1973,16,Tier 1,2024-01-12,1,1,0
U1974,19,Tier 2,2024-10-12,1,0,0
U1975,17,Tier 2,2024-04-12,1,1,0
U1976,24,Tier 2,2024-06-19,0,1,0
U1977,16,Tier 2,2024-02-25,1,1,1
U1978,18,Tier 3,2024-04-26,0,0,1
U1979,22,Tier 3,2024-01-10,1,1,0
U1980,22,Tier 1,2024-05-31,1,1,1
U1981,15,Tier 1,2024-07-08,1,0,1
U1982,21,Tier 2,2024-01-17,1,1,0
U1983,18,Tier 3,2024-10-21,1,0,0
U1984,18,Tier 3,2024-08-06,1,0,0
U1985,15,Tier 3,2024-10-27,1,1,1
U1986,14,Tier 1,2024-02-24,1,1,0
U1987,21,Tier 2,2024-11-24,1,1,0
U1988,18,Tier 2,2024-07-07,1,1,1
U1989,18,Tier 1,2024-02-24,0,0,0
U1990,21,Tier 1,2024-11-29,0,0,0
U1991,21,Tier 3,2024-08-23,1,1,0
U1992,15,Tier 1,2024-01-24,1,1,1
U1993,19,Tier 1,2024-02-27,0,1,0
U1994,15,Tier 1,2024-12-31,1,1,1
U1995,21,Tier 3,2024-05-20,0,1,1
U1996,20,Tier 2,2024-09-02,1,1,0
U1997,24,Tier 2,2024-04-09,0,1,0
U1998,14,Tier 3,2024-07-17,1,1,0
U1999,14,Tier 1,2024-07-01,0,0,0
U2000,16,Tier 2,2024-10-16,1,1,1
U2001,16,Tier 1,2024-06-20,0,0,0
U2002,16,Tier 1,2024-07-15,1,1,1
U2003,23,Tier 3,2024-09-03,1,0,0
U2004,16,Tier 3,2024-07-28,0,1,0
U2005,16,Tier 1,2024-10-03,1,0,0
U2006,21,Tier 1,2024-05-05,0,0,0
U2007,18,Tier 2,2024-11-03,1,1,0
U2008,21,Tier 1,2024-12-06,0,1,0
U2009,14,Tier 1,2024-02-21,1,0,0
U2010,18,Tier 1,2024-10-14,0,0,0
U2011,13,Tier 1,2024-02-26,0,0,0
U2012,14,Tier 3,2024-08-30,1,0,0
U2013,23,Tier 1,2024-09-09,0,1,0
U2014,15,Tier 1,2024-06-26,0,1,1
U2015,19,Tier 2,2024-01-15,1,1,1
U2016,18,Tier 3,2024-02-14,1,0,0
U2017,17,Tier 1,2024-07-07,1,1,0
U2018,23,Tier 1,2024-04-14,0,1,0
U2019,13,Tier 1,2024-05-04,1,0,0
U2020,20,Tier 2,2024-12-31,1,0,1
U2021,24,Tier 2,2024-01-09,1,1,0
U2022,19,Tier 3,2024-10-25,1,1,0
U2023,23,Tier 3,2024-01-16,0,1,0
U2024,14,Tier 3,2024-07-06,0,1,0
U2025,18,Tier 2,2024-05-18,1,0,1
U2026,16,Tier 2,2024-10-12,1,1,1
U2027,21,Tier 1,2024-11-12,0,0,0
U2028,25,Tier 3,2024-04-11,1,0,0
U2029,16,Tier 1,2024-06-15,1,1,0
U2030,20,Tier 1,2024-08-07,1,1,0
U2031,15,Tier 2,2024-08-28,1,1,1
U2032,19,Tier 1,2024-04-26,1,1,0
U2033,18,Tier 2,2024-07-23,0,1,0
U2034,24,Tier 2,2024-12-07,1,0,0
U2035,19,Tier 2,2024-08-20,0,1,0
U2036,17,Tier 3,2024-01-01,1,0,0
U2037,14,Tier 1,2024-03-26,1,1,0
U2038,15,Tier 2,2024-03-10,0,1,1
U2039,16,Tier 2,2024-06-26,1,0,1
U2040,16,Tier 2,2024-03-12,1,1,0
U2041,22,Tier 3,2024-12-31,1,1,0
U2042,19,Tier 1,2024-11-08,1,1,0
U2043,19,Tier 2,2024-07-14,0,1,0
U2044,14,Tier 1,2024-12-30,1,0,0
U2045,22,Tier 3,2024-05-14,0,1,0
U2046,21,Tier 1,2024-11-04,1,1,1
U2047,14,Tier 2,2024-08-04,1,1,1
U2048,20,Tier 1,2024-06-02,0,0,1
U2049,19,Tier 1,2024-07-30,0,1,0
U2050,14,Tier 2,2024-01-11,1,1,1
U2051,18,Tier 3,2024-03-03,1,1,0
U2052,18,Tier 2,2024-06-20,1,1,1
U2053,15,Tier 3,2024-07-02,0,1,0
U2054,24,Tier 2,2024-07-28,0,1,0
U2055,22,Tier 2,2024-05-12,0,1,0
U2056,20,Tier 1,2024-12-04,1,1,1
U2057,18,Tier 3,2024-06-21,0,1,1
U2058,18,Tier 1,2024-09-19,1,0,0
U2059,20,Tier 3,2024-12-16,1,0,0
U2060,19,Tier 3,2024-01-02,1,1,0
U2061,14,Tier 3,2024-04-10,0,1,0
U2062,19,Tier 2,2024-07-15,0,1,1
U2063,21,Tier 2,2024-10-06,1,0,1
U2064,18,Tier 3,2024-05-20,1,1,0
U2065,14,Tier 1,2024-02-05,0,0,0
U2066,21,Tier 2,2024-12-16,1,1,1
U2067,16,Tier 1,2024-10-15,1,1,0
U2068,16,Tier 2,2024-08-18,0,0,0
U2069,15,Tier 1,2024-05-16,0,0,0
U2070,17,Tier 1,2024-12-14,1,0,1
U2071,21,Tier 1,2024-07-19,1,1,1
U2072,19,Tier 2,2024-01-06,1,1,0
U2073,16,Tier 2,2024-03-23,1,1,1
U2074,22,Tier 1,2024-12-25,0,1,1
U2075,22,Tier 2,2024-03-05,1,1,0
U2076,22,Tier 1,2024-10-28,0,1,1
U2077,16,Tier 2,2024-12-31,1,1,0
U2078,18,Tier 2,2024-01-25,1,1,0
U2079,25,Tier 2,2024-12-14,1,0,0
U2080,21,Tier 2,2024-09-03,0,0,1
U2081,13,Tier 1,2024-08-27,1,1,0
U2082,14,Tier 3,2024-11-18,1,1,0
U2083,18,Tier 2,2024-02-12,1,1,0
U2084,23,Tier 2,2024-02-11,1,0,1
U2085,19,Tier 2,2024-03-01,1,1,1
U2086,18,Tier 1,2024-01-17,1,0,0
U2087,14,Tier 2,2024-03-07,1,0,0
U2088,20,Tier 2,2024-08-15,1,1,0
U2089,22,Tier 1,2024-06-20,1,1,0
U2090,17,Tier 1,2024-04-02,1,0,0
U2091,21,Tier 1,2024-05-27,1,1,0
U2092,24,Tier 3,2024-06-08,1,1,0
U2093,16,Tier 2,2024-07-02,1,0,0
U2094,19,Tier 1,2024-04-07,0,1,1
U2095,16,Tier 1,2024-10-12,1,0,0
U2096,21,Tier 2,2024-03-02,1,0,0
U2097,19,Tier 3,2024-10-01,1,0,0
U2098,20,Tier 1,2024-09-04,0,1,0
U2099,21,Tier 1,2024-03-14,0,1,0
U2100,18,Tier 3,2024-01-04,0,1,1
U2101,23,Tier 1,2024-12-05,1,0,1
U2102,19,Tier 1,2024-11-07,1,0,0
U2103,15,Tier 3,2024-09-05,0,1,1
U2104,20,Tier 2,2024-03-09,0,1,0
U2105,21,Tier 1,2024-04-19,1,1,1
U2106,17,Tier 1,2024-08-08,0,0,1
U2107,22,Tier 1,2024-05-18,0,0,1
U2108,23,Tier 1,2024-06-29,1,0,0
U2109,16,Tier 3,2024-01-22,1,0,0
U2110,25,Tier 2,2024-12-02,1,0,1
U2111,15,Tier 2,2024-02-11,1,0,1
U2112,16,Tier 3,2024-01-21,0,1,0
U2113,15,Tier 2,2024-03-24,1,1,0
U2114,23,Tier 1,2024-04-06,0,0,0
U2115,20,Tier 2,2024-05-30,0,1,0
U2116,15,Tier 3,2024-09-10,1,1,0
U2117,18,Tier 3,2024-01-30,1,1,0
U2118,19,Tier 1,2024-07-01,0,1,1
U2119,14,Tier 2,2024-04-29,0,1,0
U2120,23,Tier 2,2024-07-15,0,1,0
U2121,21,Tier 3,2024-04-07,1,1,0
U2122,18,Tier 1,2024-03-09,1,1,1
U2123,24,Tier 2,2024-01-15,1,1,0
U2124,18,Tier 3,2024-06-19,0,0,0
U2125,25,Tier 2,2024-10-10,1,1,0
U2126,20,Tier 2,2024-04-15,0,1,1
U2127,20,Tier 1,2024-02-11,1,1,1
U2128,15,Tier 1,2024-07-25,0,1,0
U2129,23,Tier 1,2024-10-03,0,1,0
U2130,18,Tier 3,2024-07-26,1,0,1
U2131,15,Tier 1,2024-10-29,1,0,0
U2132,13,Tier 2,2024-05-04,1,1,1
U2133,19,Tier 2,2024-07-16,1,1,0
U2134,19,Tier 1,2024-11-29,1,1,1
U2135,20,Tier 2,2024-07-17,1,0,1
U2136,23,Tier 2,2024-03-07,1,0,1
U2137,14,Tier 3,2024-12-03,0,1,1
U2138,21,Tier 2,2024-02-23,1,1,1
U2139,15,Tier 2,2024-03-22,1,0,0
U2140,22,Tier 1,2024-06-15,0,0,0
U2141,22,Tier 3,2024-11-25,1,1,0
U2142,19,Tier 1,2024-04-06,0,0,1
U2143,20,Tier 3,2024-03-30,0,1,1
U2144,17,Tier 1,2024-10-22,1,1,0
U2145,18,Tier 3,2024-05-17,1,0,0
U2146,22,Tier 2,2024-07-19,1,1,1
U2147,18,Tier 3,2024-12-26,1,0,1
U2148,17,Tier 1,2024-08-30,1,1,0
U2149,18,Tier 2,2024-01-30,1,1,0
U2150,22,Tier 2,2024-10-27,1,1,0
U2151,17,Tier 3,2024-11-28,1,1,0
U2152,15,Tier 1,2024-10-20,1,1,0
U2153,20,Tier 3,2024-04-03,1,0,0
U2154,22,Tier 3,2024-02-25,0,1,1
U2155,14,Tier 1,2024-03-21,1,0,0
U2156,16,Tier 3,2024-08-25,1,1,1
U2157,15,Tier 2,2024-06-07,1,0,0
U2158,17,Tier 2,2024-05-04,1,1,0
U2159,18,Tier 1,2024-09-23,1,1,0
U2160,21,Tier 2,2024-04-16,1,1,0
U2161,20,Tier 2,2024-07-31,1,1,1
U2162,20,Tier 2,2024-02-15,1,1,1
U2163,17,Tier 2,2024-06-28,1,1,0
U2164,22,Tier 2,2024-09-07,1,0,0
U2165,18,Tier 2,2024-12-09,1,0,1
U2166,24,Tier 1,2024-04-30,1,0,0
U2167,20,Tier 3,2024-04-16,0,1,1
U2168,15,Tier 2,2024-12-23,0,0,0
U2169,20,Tier 1,2024-04-18,1,0,1
U2170,17,Tier 1,2024-01-08,1,1,0
U2171,20,Tier 2,2024-02-07,1,1,1
U2172,14,Tier 3,2024-03-25,0,1,0
U2173,15,Tier 1,2024-09-11,1,1,1
U2174,22,Tier 2,2024-10-21,0,1,1
U2175,16,Tier 1,2024-04-04,0,1,0
U2176,22,Tier 2,2024-07-29,0,0,0
U2177,16,Tier 3,2024-03-19,1,1,1
U2178,20,Tier 3,2024-02-05,1,1,1
U2179,20,Tier 1,2024-07-05,1,0,0
U2180,19,Tier 2,2024-06-10,1,0,1
U2181,17,Tier 1,2024-09-06,1,0,0
U2182,16,Tier 2,2024-09-05,0,1,0
U2183,13,Tier 3,2024-03-05,1,1,1
U2184,17,Tier 3,2024-09-07,1,1,0
U2185,20,Tier 1,2024-04-30,1,1,0
U2186,23,Tier 3,2024-08-27,0,1,1
U2187,22,Tier 2,2024-12-10,0,1,0
U2188,21,Tier 1,2024-09-04,1,0,0
U2189,21,Tier 2,2024-02-24,1,1,0
U2190,20,Tier 2,2024-11-16,1,1,0
U2191,16,Tier 2,2024-05-28,1,1,1
U2192,23,Tier 2,2024-04-15,1,0,1
U2193,20,Tier 2,2024-07-30,0,1,1
U2194,19,Tier 1,2024-03-03,1,1,1
U2195,14,Tier 3,2024-02-03,1,1,1
U2196,18,Tier 2,2024-01-15,1,1,0
U2197,18,Tier 1,2024-04-05,0,1,1
U2198,22,Tier 3,2024-01-09,1,1,1
U2199,19,Tier 3,2024-09-27,1,1,0
U2200,17,Tier 3,2024-12-02,0,0,1
U2201,24,Tier 1,2024-08-09,1,1,1
U2202,14,Tier 1,2024-10-05,0,0,1
U2203,18,Tier 2,2024-05-20,1,1,1
U2204,13,Tier 1,2024-07-08,0,1,0
U2205,21,Tier 3,2024-04-10,1,1,0
U2206,23,Tier 1,2024-08-10,1,1,1
U2207,16,Tier 1,2024-09-06,0,1,1
U2208,22,Tier 2,2024-06-26,1,1,1
U2209,17,Tier 1,2024-12-09,1,0,0
U2210,23,Tier 3,2024-09-16,1,0,0
U2211,21,Tier 2,2024-09-03,1,0,0
U2212,21,Tier 1,2024-04-15,1,1,1
U2213,13,Tier 1,2024-12-17,0,1,1
U2214,24,Tier 2,2024-10-20,0,1,0
U2215,21,Tier 1,2024-09-11,1,1,0
U2216,17,Tier 2,2024-10-02,1,1,0
U2217,22,Tier 2,2024-11-29,1,1,1
U2218,16,Tier 2,2024-09-08,0,0,0
U2219,22,Tier 3,2024-06-17,1,1,0
U2220,14,Tier 3,2024-10-27,1,1,0
U2221,20,Tier 3,2024-03-22,1,1,1
U2222,19,Tier 1,2024-11-27,1,1,0
U2223,14,Tier 1,2024-03-30,1,0,1
U2224,16,Tier 1,2024-07-15,1,1,0
U2225,13,Tier 3,2024-02-20,0,0,1
U2226,18,Tier 3,2024-04-27,1,1,0
U2227,17,Tier 3,2024-08-11,1,1,0
U2228,19,Tier 1,2024-12-30,1,0,1
U2229,17,Tier 3,2024-08-18,1,1,0
U2230,17,Tier 2,2024-09-27,1,1,1
U2231,21,Tier 1,2024-06-21,1,1,0
